CNOT2	0.065
CNOT1	0.165
CNOT7	0.06
CNOT6	0.655
ANKRD29	0.225
ANKRD28	1.32
SARS2	-0.33
	0.15
IFT172	0.615
	-1.44
UVRAG	0.705
	4.675
	-0.32
CLDN5	-0.24
TTC3	-0.285
	-1.09
RNF103	0.49
UFD1L	0.7
FOXI3	-1.52
RARS2	0.22
LGR5	-0.785
NFIB	-1.0
NFIA	-0.59
LGR6	1.5
GNAI1	1.485
TTF2	0.04
	-0.34
CXCR3	-0.78
TTYH1	-1.65
TTYH2	-0.115
CXCR4	0.255
GRASP	0.945
	1.47
	0.42
NFIX	1.19
FBXL20	-0.955
FBXL21	1.93
	-2.555
ZNF292	-1.94
CDH2	0.575
IGSF8	-0.085
IGSF9	0.91
WDTC1	-1.025
IGSF5	0.83
IGSF6	0.22
TMUB2	-0.595
IGSF1	0.84
IGSF3	-0.895
CSNK1D	-0.685
CSNK1E	0.675
KLHDC1	-4.135
ALDH16A1	-0.5
C7orf26	1.39
DLC1	0.465
CASP8AP2	0.19
ADAM12	-0.58
	1.23
C2orf42	-0.435
CPEB2	-3.65
REM1	0.955
SYNRG	-1.66
PKIG	-1.01
U2SURP	-0.52
PKIB	0.11
RPL14	-0.47
RPL15	-0.215
RPL10	0.56
	-0.2
RPL12	0.955
RPL13	-0.275
	0.985
WNT2B	0.05
	-1.18
RPL18	0.06
RPL19	-0.415
	0.545
OGFOD1	-0.82
ANGPT1	-0.37
OGFOD3	-0.34
OGFOD2	0.07
ARHGEF25	1.105
RCOR1	-2.025
LYRM2	-0.145
LYRM1	-0.55
LYRM7	1.115
P2RX7	-0.865
LYRM5	-1.235
LYRM4	2.285
LNPEP	-0.03
CLTA	-0.69
LYRM9	0.235
HYAL1	-0.01
	2.88
MPHOSPH9	0.195
GSS	-0.65
GSR	-0.19
CLTC	-0.38
MPHOSPH8	1.645
	-0.75
CLTB	-1.265
	-1.86
SLCO2A1	-1.02
SLC36A2	1.29
	-0.015
IZUMO4	0.01
SERPINI1	-0.655
	0.22
TMEM221	-1.11
GSN	-0.895
CD300A	-0.79
PALM2	0.88
HK2	-0.185
WNT2	-0.26
HK1	0.53
CARD14	-0.29
UNC80	-0.865
WNT4	1.64
SYNGAP1	1.41
MOB3C	0.35
MOB3A	-0.405
	3.63
	-6.68
	-0.08
	1.845
	1.715
	0.595
	-0.595
	0.545
	-0.635
SOD2	-0.13
SOD3	-1.365
GRHL3	-0.835
GBP4	0.14
GBP2	-1.52
	-0.13
GBP7	0.44
	-2.61
GBP5	-1.845
	-1.135
C16orf74	-0.975
DAP3	0.43
UST	0.88
	0.46
FES	0.16
CUL9	-0.17
TRIM62	-0.265
COX7A2L	-0.2
	-3.395
TMPRSS9	0.76
INSC	-2.875
KLKB1	0.005
	-1.695
TMPRSS2	-0.895
TMPRSS3	-1.16
TMPRSS4	0.96
TMPRSS6	0.615
INSR	0.09
	-0.01
	0.895
	-0.2
	0.69
UQCRC2	0.21
NAGLU	0.38
	-0.42
TMED10	0.33
DMXL2	2.24
BCL2L14	0.02
FAM71F1	1.03
DMXL1	-0.28
BCL2L11	0.145
MBIP	-0.34
BCL2L12	-1.615
TM4SF1	-0.295
IMPDH2	1.02
	0.705
TM4SF4	-2.03
MYH1	2.56
NFATC2IP	-0.755
EED	-0.595
	0.05
	1.295
TPRN	-0.59
	0.45
	-0.28
	-1.16
C7orf50	0.76
SLCO1B3	1.78
	0.99
AMIGO1	-0.865
AMIGO2	0.78
	0.22
DDX11	-1.375
LDLRAD3	0.83
NAPB	1.1
SI	-1.03
	0.105
ACVRL1	-1.325
NAPA	1.055
	0.91
CLYBL	0.49
ID4	-1.15
ID2	-4.02
ID3	-6.395
PGM1	0.655
PGM3	-1.34
	1.235
C6orf62	2.21
PDCD6IP	0.035
CHAF1A	0.08
	-0.56
CHAF1B	0.7
	-1.91
RMND5A	0.745
RMND5B	-0.355
DNAJB12	0.085
	0.65
	-0.415
CFHR1	-1.195
RRNAD1	1.17
	-0.575
CGN	-2.89
TPD52	0.765
WWC2	-1.58
CACNB1	-0.425
	-0.02
	1.56
SLC30A1	-0.39
ASGR1	1.02
ASGR2	-0.27
	0.46
CHTF18	-1.69
QPCTL	0.405
	0.905
	1.27
OBSCN	1.4
	-0.935
	-0.13
	-0.39
	-0.685
CAMK1	0.69
TRUB1	-0.51
TRUB2	0.48
IDS	-0.335
ZNF503	1.945
RPS6KA3	-1.015
ZNF507	0.56
	-0.355
AMMECR1	-0.545
	-1.695
IDE	-0.195
SIRT3	0.44
	-1.725
	0.34
SNCG	-0.56
	0.47
	-0.35
	-0.605
	-0.735
	1.455
GSTA3	0.925
PXK	1.58
WDFY4	-1.02
PXN	-0.66
WDFY3	0.125
TNFSF13B	-0.16
ACY3	0.8
ATXN7L3B	-1.39
ACY1	2.705
POT1	-0.4
	2.435
MTMR14	0.35
ANKRD37	1.12
LYL1	-1.38
FAM149B1	0.625
FAM149A	0.365
HS1BP3	-1.39
MED30	0.22
MED31	0.165
SLC52A3	-0.13
	-0.25
	1.11
SPRYD3	-0.45
SPRYD4	-1.555
NF2	0.86
NF1	0.055
	0.76
	-0.22
	0.335
	-0.255
C14orf159	1.685
SCN3A	0.025
	1.945
	-0.32
CUL2	-0.745
ISOC2	-0.425
PLEKHB1	-0.765
FRAS1	-0.135
NBL1	-0.18
	0.345
	-0.71
ANKRD31	0.45
	2.22
ENOPH1	1.85
NSMCE2	1.08
BNIP3L	0.025
HIST1H3C	-0.955
	0.175
HIST1H3G	-0.905
ANGPT2	0.385
CCNYL1	0.42
TMEM25	-0.25
	0.27
	0.0
S100A13	0.62
TAT	0.115
EPS15	-0.58
PTPRU	0.225
PTPRT	1.345
PTPRS	0.01
PTPRR	-0.91
PTPRQ	-0.76
FBXL16	-1.59
	-8.05
POLR1B	1.5
TAZ	-0.27
PTPRG	0.685
	-0.205
PTPRE	-0.115
	1.12
PTPRC	-1.825
PTPRB	-0.06
PTPRA	1.76
	0.24
AACS	10.58
PTPRN	0.23
PTPRM	-0.71
LMBR1	0.29
PTPRK	-0.2
PTPRJ	-0.89
RASA2	-0.88
PTPRH	0.9
PPHLN1	0.835
	1.1
VPS8	0.865
	0.99
CBL	-1.62
C11orf1	0.915
IMMP1L	0.355
	2.97
SNURF	0.45
KIF16B	1.205
C2CD4D	-5.045
	0.47
SIX4	-0.325
	-1.445
DHODH	0.51
	-0.1
NPHP3	1.03
	0.88
NPHP1	-0.165
HLA-DRB5	-4.92
	-0.945
NPHP4	-0.29
	-0.6
EVPL	2.025
CPS1	0.985
FSD2	-0.33
FAM172A	0.35
MAP3K8	-0.995
	-2.0
LRRC18	2.395
MAP3K2	-0.96
MAP3K3	0.665
LRRC14	0.32
MAP3K1	-3.17
MAP3K6	1.62
	-0.1
MAP3K4	1.26
MAP3K5	0.515
ABCA6	0.58
LTB	1.105
BASP1	-1.13
ABCA5	1.145
FIZ1	-0.655
LTF	0.32
ABCA1	0.025
CHAMP1	-0.145
FAM32A	0.215
	0.91
	-0.56
	-2.66
ABCA9	0.2
ZBTB3	-1.19
ZBTB2	1.135
ZBTB1	0.505
CEP19	1.18
ZBTB6	-0.085
	1.27
ZBTB4	-1.315
RFX4	-1.675
	0.76
ZBTB9	1.095
RRAS2	1.55
	0.45
	-1.595
RFX2	1.515
RFX3	-0.715
APOPT1	0.855
TMEM109	-0.4
TMEM108	2.91
FKTN	0.245
TMEM102	-0.585
TMEM101	-0.12
MYD88	-1.38
TMEM107	-0.9
UBA3	-0.725
BORA	0.385
TMEM104	1.53
	-0.73
ASPSCR1	0.395
IFT52	-0.515
IFT57	-0.795
	-1.04
	0.655
KMT2A	-1.075
	-0.38
PRR5L	0.14
NKTR	3.045
PDZRN4	0.13
	0.23
THSD1	-0.285
PDZRN3	1.455
ETV1	0.145
G6PD	-0.695
ETV3	0.0
ETV5	-1.94
IMP4	-1.54
ETV6	-0.505
FOXB1	3.93
	-3.475
	-0.1
SH3BP5	-0.245
POP1	-0.26
CREB3L1	-1.43
POP7	0.1
SH3BP1	0.37
SH3BP2	1.115
SERBP1	0.285
	1.76
	0.385
PRPS1L1	1.2
EIF4G2	0.69
	1.135
CYP2B6	-0.02
	0.84
	0.68
	0.32
	-0.99
LGI3	-0.73
	1.45
	0.42
TCEANC	-1.24
SLC14A2	0.69
TICRR	0.07
APEX1	-0.405
	-0.31
NVL	0.325
COL25A1	-0.73
C5orf63	0.97
C11orf57	-0.15
EHD1	0.92
STK4	0.36
GLUL	2.3
ZNF148	0.025
AKAP12	0.02
SNX24	-0.68
AKAP10	-0.855
AKAP11	-0.99
	0.3
PIK3C3	-1.37
TMC4	1.42
TMC6	-0.04
TMC7	0.43
KMT2E	-0.62
TMC2	-0.93
TMC3	0.45
TMC8	0.2
TRAM1L1	0.62
	-1.44
SNAP47	0.62
C6orf47	-0.7
ANXA11	0.19
ANXA13	-0.79
	0.435
	-1.82
SMYD4	-0.38
EFHD1	3.745
COX4I2	-0.43
FILIP1	0.815
	-1.25
TCN2	0.66
HERC1	-0.59
HERC3	0.05
HERC2	0.33
HERC4	-1.02
HERC6	0.03
MDFIC	-0.5
PROB1	-0.65
	1.325
SOAT2	0.905
ZCCHC11	1.27
	1.235
ZCCHC17	1.695
ZCCHC14	0.48
KRT23	-0.495
KRT20	-0.17
PCID2	0.745
GNPDA1	-1.125
ZFYVE9	1.38
ZBED3	-0.85
	-1.61
PPP1R18	0.28
	0.15
ZFYVE1	0.68
	-0.25
DNAJA2	-0.27
DNAJA3	0.3
DNAJA1	1.35
OAS2	2.27
DNAJA4	2.57
PSMA3	0.235
IAH1	-1.51
MRPL41	1.34
	-0.015
WDR26	0.605
WDR24	1.815
MRPL40	0.215
	-0.32
WDR20	-0.165
PSMA6	0.245
KIF11	-0.845
ACER2	0.265
ACER3	0.01
SMIM1	0.805
IGF1	0.105
APOB	-0.17
PSMA4	-0.16
AOX1	-0.565
	-3.36
APOO	0.46
APOM	-0.445
ENTPD5	0.53
APOH	0.135
	-0.27
	1.31
RECQL	1.225
	-1.78
	0.225
TRPT1	2.52
	-0.15
	0.31
LACTB2	-0.19
	2.02
AGBL3	-0.775
CCSER2	0.635
	-2.12
KCNG2	0.12
CLEC10A	-0.87
SWSAP1	0.36
	1.985
STARD8	-0.48
STARD9	1.565
ZFP30	0.115
BCL7A	-0.11
SRP14	-0.84
STARD3	1.86
SRP19	1.085
STARD7	1.025
STARD4	2.97
STARD5	3.13
NECAP1	1.16
SLC25A24	0.23
ANTXR1	1.415
CCM2	0.305
ANTXR2	-0.36
AMBP	-1.18
	-1.035
PDIK1L	0.86
FAM60A	0.29
CD40	0.1
MCPH1	1.855
TRMT2A	1.885
	-1.23
	-0.3
CDK5RAP2	-1.405
CDK5RAP3	0.675
PBX4	-0.645
CDK5RAP1	1.34
PBX2	-0.74
PBX3	-0.115
FAM126B	0.08
PBX1	0.28
	-0.45
DOCK8	0.58
DOCK9	0.775
	-0.42
DOCK2	-0.89
DOCK3	-0.08
DOCK1	1.235
DOCK6	-0.365
DOCK7	-0.565
DOCK4	1.145
DOCK5	3.1
LPCAT4	-0.73
ZBTB43	0.995
LPCAT2	-0.33
LPCAT3	0.405
	1.545
LPCAT1	0.84
	-1.255
	0.835
ASB10	0.34
TFR2	0.405
ASB13	-2.15
DLD	-0.06
SYBU	-1.705
	0.23
	-1.51
	0.16
	0.86
	-0.48
	-1.08
ACOT9	-0.69
	0.2
RNF25	0.29
RNF24	-0.1
RNF26	-0.03
RNF20	-0.04
UBR3	0.68
HSD17B12	-0.32
HSD17B13	-1.16
HSD17B10	-0.01
HSD17B11	-0.34
FOXK2	1.875
FOXK1	-0.145
DYNC2H1	0.44
	0.025
ZNF318	0.87
ZNF319	0.215
	0.95
ACOT11	3.05
PRR14L	-0.595
MOB4	-0.64
SLC35A5	0.66
RNF128	0.085
RNF126	0.515
	-5.055
RNF123	0.75
RNF122	2.53
RNF121	0.665
	7.45
IL2RA	0.27
IL2RB	0.185
CSMD3	0.615
MARVELD3	-1.98
	-0.115
IL2RG	-2.18
	1.9
MST1R	1.07
	1.215
	1.62
TBC1D30	1.775
TBC1D31	0.6
TBC1D32	0.03
TFRC	1.85
SLC9A5	0.46
TNFRSF11A	0.55
TNFRSF11B	-0.225
PIK3C2A	0.89
LEFTY1	1.9
	-0.775
	-4.425
	-0.54
KCTD2	-1.33
	1.765
	1.085
KCTD7	1.605
KCTD6	1.095
DHX58	-0.015
	-0.215
ZNF275	-0.185
DHX57	0.875
ZNF277	-0.25
ZNF276	2.44
GAD1	2.68
ZNF676	-0.025
GNB1L	0.905
	1.5
	-1.995
NUP214	0.755
MINOS1	-1.135
NUP210	1.695
	1.61
PIP4K2C	-0.24
PIP4K2B	0.295
CALN1	0.02
NUPR1	-0.665
SYNPO	-1.12
	-0.1
NTNG2	-0.805
KCNJ2	0.485
OR5L2	0.46
	-2.3
	1.085
COMT	-0.125
SLC23A1	1.965
SLC26A6	-0.2
SLC23A2	0.84
TRDMT1	-0.325
SETBP1	1.88
PIK3C2G	-1.27
BBX	0.11
	0.095
NAA11	0.19
	0.47
	0.305
	-1.75
	-9.095
	-4.15
	0.265
DUSP19	1.12
	1.76
TM2D1	-0.36
TFB1M	1.605
DUSP14	1.37
DUSP16	0.085
	-0.915
DUSP10	-1.845
DUSP12	0.435
MYH10	-1.3
MYH11	-0.775
SGPL1	-0.935
